# Date,UT time,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
9/24/2020,5:40,288.98,89.24,995.45,7.27,162.21,0.000145,0,0,3.3995
9/24/2020,5:50,289.06,88.83,995.41,7.29,163.3,0.000303,0,0,5.0381
9/24/2020,6:00,289.13,88.41,995.37,7.31,164.38,0.000461,0,0,6.9303
9/24/2020,6:10,289.2,88,995.34,7.34,165.46,0.000618,0,0,9.0697
9/24/2020,6:20,289.27,87.59,995.3,7.36,166.53,0.000776,0,0,11.4492
9/24/2020,6:30,289.34,87.19,995.27,7.39,167.59,0.000934,0,0,14.0606
9/24/2020,6:40,289.43,86.75,995.27,7.37,169.35,0.001199,0,0,16.7854
9/24/2020,6:50,289.54,86.28,995.31,7.29,171.84,0.001571,0,0,19.5799
9/24/2020,7:00,289.65,85.81,995.34,7.24,174.39,0.001943,0,0,22.5326
9/24/2020,7:10,289.76,85.34,995.38,7.19,176.96,0.002314,0,0,25.6332
9/24/2020,7:20,289.86,84.88,995.42,7.16,179.57,0.002686,0,0,28.871
9/24/2020,7:30,289.97,84.42,995.46,7.15,182.19,0.003058,0,0,32.2345
9/24/2020,7:40,290.09,83.62,995.52,7.16,186.45,0.003161,0,0,35.1242
9/24/2020,7:50,290.22,82.47,995.62,7.25,192.27,0.002996,0,0,37.4303
9/24/2020,8:00,290.36,81.34,995.71,7.41,197.9,0.002831,0,0,39.7013
9/24/2020,8:10,290.49,80.22,995.8,7.64,203.24,0.002665,0,0,41.9314
9/24/2020,8:20,290.62,79.12,995.9,7.92,208.23,0.0025,0,0,44.1147
9/24/2020,8:30,290.75,78.03,995.99,8.27,212.84,0.002334,0,0,46.2454
9/24/2020,8:40,290.84,77.05,996.09,8.51,216.49,0.002282,0,0,48.1108
9/24/2020,8:50,290.88,76.17,996.21,8.62,219.43,0.002342,0,0,49.6856
9/24/2020,9:00,290.93,75.3,996.32,8.75,222.29,0.002403,0,0,51.1664
9/24/2020,9:10,290.97,74.44,996.43,8.9,225.06,0.002463,0,0,52.5502
9/24/2020,9:20,291.01,73.58,996.54,9.07,227.73,0.002524,0,0,53.8343
9/24/2020,9:30,291.06,72.72,996.66,9.26,230.29,0.002584,0,0,55.0159
9/24/2020,9:40,291.09,71.76,996.77,9.34,232.11,0.002523,0,0,55.9206
9/24/2020,9:50,291.1,70.69,996.89,9.28,233.27,0.00234,0,0,56.5378
9/24/2020,10:00,291.12,69.62,997.01,9.23,234.45,0.002156,0,0,57.0362
9/24/2020,10:10,291.14,68.56,997.13,9.18,235.65,0.001973,0,0,57.4161
9/24/2020,10:20,291.16,67.49,997.25,9.13,236.85,0.00179,0,0,57.678
9/24/2020,10:30,291.18,66.43,997.37,9.09,238.07,0.001607,0,0,57.8225
9/24/2020,10:40,291.19,65.4,997.5,9.04,239.05,0.001413,0,0,58.5298
9/24/2020,10:50,291.21,64.39,997.63,8.98,239.79,0.001208,0,0,59.8089
9/24/2020,11:00,291.22,63.39,997.77,8.92,240.54,0.001003,0,0,60.9781
9/24/2020,11:10,291.23,62.39,997.9,8.86,241.3,0.000798,0,0,62.0311
9/24/2020,11:20,291.25,61.39,998.03,8.81,242.06,0.000593,0,0,62.9617
9/24/2020,11:30,291.26,60.39,998.16,8.76,242.84,0.000388,0,0,63.764
9/24/2020,11:40,291.27,59.67,998.28,8.69,243.39,0.000267,0,0,64.4341
9/24/2020,11:50,291.27,59.23,998.37,8.6,243.7,0.00023,0,0,64.9664
9/24/2020,12:00,291.27,58.79,998.47,8.51,244.02,0.000193,0,0,65.3543
9/24/2020,12:10,291.27,58.35,998.56,8.42,244.35,0.000155,0,0,65.593
9/24/2020,12:20,291.28,57.91,998.66,8.33,244.69,0.000118,0,0,65.6782
9/24/2020,12:30,291.28,57.47,998.75,8.25,245.03,0.000081,0,0,65.6056
9/24/2020,12:40,291.28,57.15,998.83,8.15,245.16,0.000062,0,0,66.4546
9/24/2020,12:50,291.29,56.95,998.9,8.05,245.08,0.00006,0,0,68.1548
9/24/2020,13:00,291.3,56.76,998.97,7.94,245,0.000059,0,0,69.5878
9/24/2020,13:10,291.31,56.56,999.04,7.84,244.91,0.000058,0,0,70.739
9/24/2020,13:20,291.32,56.37,999.11,7.73,244.82,0.000056,0,0,71.5945
9/24/2020,13:30,291.33,56.18,999.18,7.63,244.73,0.000055,0,0,72.1414
9/24/2020,13:40,291.32,56.1,999.23,7.52,244.54,0.000054,0,0,70.934
9/24/2020,13:50,291.28,56.13,999.28,7.41,244.24,0.000052,0,0,68.1197
9/24/2020,14:00,291.24,56.16,999.32,7.3,243.94,0.000051,0,0,65.1882
9/24/2020,14:10,291.2,56.2,999.37,7.19,243.62,0.000049,0,0,62.1459
9/24/2020,14:20,291.16,56.23,999.42,7.08,243.3,0.000048,0,0,58.9993
9/24/2020,14:30,291.12,56.27,999.46,6.97,242.96,0.000047,0,0,55.7552
9/24/2020,14:40,291.06,56.4,999.51,6.86,242.6,0.000045,0,0,52.1979
9/24/2020,14:50,290.97,56.65,999.56,6.74,242.22,0.000044,0,0,48.376
9/24/2020,15:00,290.88,56.89,999.6,6.62,241.83,0.000043,0,0,44.5352
9/24/2020,15:10,290.79,57.14,999.65,6.51,241.42,0.000042,0,0,40.6848
9/24/2020,15:20,290.7,57.39,999.7,6.39,241,0.00004,0,0,36.8344
9/24/2020,15:30,290.61,57.64,999.75,6.28,240.56,0.000039,0,0,32.993
9/24/2020,15:40,290.46,58.23,999.81,6.09,240.16,0.000038,0,0,28.6843
9/24/2020,15:50,290.25,59.19,999.88,5.83,239.77,0.000037,0,0,24.0909
9/24/2020,16:00,290.04,60.16,999.96,5.57,239.35,0.000036,0,0,19.7689
9/24/2020,16:10,289.83,61.15,1000.03,5.31,238.88,0.000035,0,0,15.731
9/24/2020,16:20,289.62,62.15,1000.11,5.05,238.37,0.000034,0,0,11.989
9/24/2020,16:30,289.42,63.18,1000.19,4.79,237.8,0.000033,0,0,8.5533
9/24/2020,16:40,289.2,64.27,1000.27,4.6,237.24,0.000033,0,0,5.1406
9/24/2020,16:50,288.98,65.43,1000.36,4.46,236.73,0.000032,0,0,2.1813
9/24/2020,17:00,288.76,66.62,1000.44,4.33,236.18,0.000031,0,0,0.2606
9/24/2020,17:10,288.55,67.83,1000.53,4.2,235.6,0.000031,0,0,0
9/24/2020,17:20,288.33,69.06,1000.62,4.07,234.98,0.00003,0,0,0
9/24/2020,17:30,288.11,70.31,1000.71,3.93,234.31,0.000029,0,0,0
9/24/2020,17:40,287.96,71.2,1000.78,3.83,233.59,0.000029,0,0,0
9/24/2020,17:50,287.89,71.72,1000.85,3.77,232.81,0.000028,0,0,0
9/24/2020,18:00,287.81,72.24,1000.91,3.7,232,0.000027,0,0,0
9/24/2020,18:10,287.73,72.77,1000.97,3.63,231.16,0.000026,0,0,0
9/24/2020,18:20,287.66,73.29,1001.04,3.57,230.29,0.000025,0,0,0
9/24/2020,18:30,287.58,73.83,1001.1,3.5,229.39,0.000024,0,0,0
9/24/2020,18:40,287.5,74.36,1001.15,3.44,228.04,0.000023,0,0,0
9/24/2020,18:50,287.41,74.89,1001.17,3.37,226.19,0.000023,0,0,0
9/24/2020,19:00,287.33,75.42,1001.2,3.31,224.28,0.000022,0,0,0
9/24/2020,19:10,287.24,75.96,1001.23,3.25,222.29,0.000021,0,0,0
9/24/2020,19:20,287.15,76.51,1001.25,3.2,220.23,0.00002,0,0,0
9/24/2020,19:30,287.07,77.05,1001.28,3.15,218.11,0.000019,0,0,0
9/24/2020,19:40,287,77.54,1001.29,3.09,215.55,0.000018,0,0,0
9/24/2020,19:50,286.94,77.98,1001.27,3.04,212.52,0.000018,0,0,0
9/24/2020,20:00,286.88,78.42,1001.25,3,209.39,0.000017,0,0,0
9/24/2020,20:10,286.83,78.86,1001.23,2.97,206.19,0.000016,0,0,0
9/24/2020,20:20,286.77,79.3,1001.21,2.94,202.92,0.000016,0,0,0
9/24/2020,20:30,286.72,79.75,1001.19,2.93,199.6,0.000015,0,0,0
9/24/2020,20:40,286.66,80.18,1001.16,2.92,196.4,0.000014,0,0,0
9/24/2020,20:50,286.61,80.59,1001.13,2.92,193.31,0.000014,0,0,0
9/24/2020,21:00,286.56,81.01,1001.09,2.93,190.24,0.000013,0,0,0
9/24/2020,21:10,286.5,81.43,1001.05,2.95,187.19,0.000012,0,0,0
9/24/2020,21:20,286.45,81.85,1001.01,2.97,184.19,0.000011,0,0,0
9/24/2020,21:30,286.4,82.28,1000.98,3,181.24,0.000011,0,0,0
9/24/2020,21:40,286.35,82.65,1000.93,3.02,178.37,0.00001,0,0,0
9/24/2020,21:50,286.3,82.96,1000.86,3.03,175.54,0.000009,0,0,0
9/24/2020,22:00,286.25,83.28,1000.8,3.04,172.73,0.000009,0,0,0
9/24/2020,22:10,286.2,83.59,1000.74,3.06,169.95,0.000008,0,0,0
9/24/2020,22:20,286.15,83.91,1000.68,3.09,167.21,0.000008,0,0,0
9/24/2020,22:30,286.1,84.23,1000.61,3.12,164.53,0.000007,0,0,0
9/24/2020,22:40,286.06,84.5,1000.53,3.15,161.47,0.000006,0,0,0
9/24/2020,22:50,286.03,84.72,1000.41,3.16,158.02,0.000006,0,0,0
9/24/2020,23:00,285.99,84.94,1000.3,3.19,154.61,0.000005,0,0,0
9/24/2020,23:10,285.96,85.16,1000.19,3.23,151.28,0.000005,0,0,0
9/24/2020,23:20,285.92,85.38,1000.07,3.28,148.03,0.000005,0,0,0
9/24/2020,23:30,285.89,85.61,999.96,3.34,144.9,0.000004,0,0,0
9/24/2020,23:40,285.88,85.75,999.89,3.42,142.6,0.000004,0,0,0
9/24/2020,23:50,285.89,85.81,999.87,3.51,141.11,0.000003,0,0,0
9/24/2020,24:00:00,285.91,85.86,999.84,3.61,139.71,0.000003,0,0,0
9/25/2020,0:10,285.92,85.92,999.82,3.71,138.37,0.000003,0,0,0
9/25/2020,0:20,285.94,85.98,999.79,3.81,137.11,0.000002,0,0,0
9/25/2020,0:30,285.95,86.04,999.77,3.91,135.91,0.000002,0,0,0
9/25/2020,0:40,285.97,86.07,999.71,3.98,134.6,0.000002,0,0,0
9/25/2020,0:50,286,86.08,999.63,4.04,133.16,0.000002,0,0,0
9/25/2020,1:00,286.03,86.08,999.55,4.09,131.76,0.000002,0,0,0
9/25/2020,1:10,286.05,86.09,999.47,4.15,130.39,0.000002,0,0,0
9/25/2020,1:20,286.08,86.1,999.39,4.21,129.06,0.000001,0,0,0
9/25/2020,1:30,286.11,86.11,999.31,4.27,127.77,0.000001,0,0,0
9/25/2020,1:40,286.12,86.28,999.2,4.34,126.11,0.000006,0,0,0
9/25/2020,1:50,286.1,86.63,999.06,4.41,124.1,0.000015,0,0,0
9/25/2020,2:00,286.09,86.98,998.92,4.49,122.15,0.000024,0,0,0
9/25/2020,2:10,286.08,87.33,998.78,4.57,120.28,0.000033,0,0,0
9/25/2020,2:20,286.07,87.69,998.64,4.65,118.47,0.000042,0,0,0
9/25/2020,2:30,286.06,88.04,998.5,4.74,116.73,0.000051,0,0,0
9/25/2020,2:40,286.07,88.38,998.38,4.83,115.36,0.000509,0,0,0
9/25/2020,2:50,286.1,88.71,998.28,4.92,114.35,0.001415,0,0,0
9/25/2020,3:00,286.13,89.05,998.18,5,113.38,0.002321,0,0,0
9/25/2020,3:10,286.16,89.38,998.07,5.09,112.44,0.003227,0,0,0
9/25/2020,3:20,286.19,89.7,997.97,5.17,111.53,0.004133,0,0,0
9/25/2020,3:30,286.22,90.03,997.86,5.26,110.64,0.005039,0,0,0
9/25/2020,3:40,286.25,90.36,997.77,5.3,109.85,0.008469,0,0,0
9/25/2020,3:50,286.27,90.7,997.69,5.3,109.11,0.014424,0,0,0
9/25/2020,4:00,286.3,91.03,997.61,5.29,108.36,0.020379,0,0,0
9/25/2020,4:10,286.33,91.36,997.53,5.29,107.62,0.026334,0,0,0
9/25/2020,4:20,286.36,91.69,997.45,5.28,106.88,0.032289,0,0,0
9/25/2020,4:30,286.39,92.02,997.37,5.28,106.13,0.038243,0,0,0
9/25/2020,4:40,286.42,92.26,997.31,5.26,105.21,0.045926,0,0,0
9/25/2020,4:50,286.47,92.41,997.27,5.24,104.12,0.055337,0,0,0
9/25/2020,5:00,286.52,92.56,997.23,5.22,103.02,0.064748,0,0,0
9/25/2020,5:10,286.57,92.71,997.19,5.2,101.9,0.07416,0,0,0.0147
9/25/2020,5:20,286.62,92.85,997.15,5.18,100.78,0.083571,0,0,0.264
9/25/2020,5:30,286.67,93,997.11,5.16,99.65,0.092982,0,0,0.7018
9/25/2020,5:40,286.74,93.07,997.04,5.18,97.95,0.097002,0,0,1.1891
9/25/2020,5:50,286.82,93.08,996.93,5.23,95.71,0.09563,0,0,1.6339
9/25/2020,6:00,286.9,93.09,996.83,5.29,93.52,0.094259,0,0,2.0912
9/25/2020,6:10,286.98,93.09,996.72,5.36,91.39,0.092887,0,0,2.5602
9/25/2020,6:20,287.07,93.1,996.62,5.43,89.31,0.091516,0,0,3.0397
9/25/2020,6:30,287.15,93.1,996.52,5.51,87.28,0.090144,0,0,3.5286
9/25/2020,6:40,287.23,93.05,996.4,5.65,85.67,0.091021,0,0,4.0608
9/25/2020,6:50,287.32,92.95,996.27,5.82,84.47,0.094147,0,0,4.6462
9/25/2020,7:00,287.41,92.86,996.14,6.01,83.34,0.097272,0,0,5.2517
9/25/2020,7:10,287.5,92.76,996.01,6.19,82.28,0.100398,0,0,5.8755
9/25/2020,7:20,287.59,92.66,995.89,6.38,81.29,0.103524,0,0,6.5157
9/25/2020,7:30,287.67,92.56,995.76,6.56,80.35,0.106649,0,0,7.1702
9/25/2020,7:40,287.75,92.46,995.62,6.72,79.54,0.109817,0,0,7.8965
9/25/2020,7:50,287.82,92.36,995.47,6.85,78.86,0.113028,0,0,8.7026
9/25/2020,8:00,287.89,92.27,995.32,6.99,78.2,0.116238,0,0,9.5291
9/25/2020,8:10,287.96,92.17,995.17,7.12,77.56,0.119448,0,0,10.3732
9/25/2020,8:20,288.03,92.07,995.02,7.26,76.95,0.122659,0,0,11.2315
9/25/2020,8:30,288.1,91.98,994.88,7.39,76.36,0.125869,0,0,12.1009
9/25/2020,8:40,288.17,91.88,994.72,7.52,75.55,0.130685,0,0,13.0082
9/25/2020,8:50,288.23,91.8,994.55,7.65,74.53,0.137105,0,0,13.953
9/25/2020,9:00,288.3,91.71,994.38,7.77,73.54,0.143526,0,0,14.902
9/25/2020,9:10,288.36,91.63,994.21,7.9,72.59,0.149947,0,0,15.8514
9/25/2020,9:20,288.43,91.54,994.04,8.04,71.66,0.156368,0,0,16.7971
9/25/2020,9:30,288.49,91.45,993.87,8.17,70.76,0.162788,0,0,17.7351
9/25/2020,9:40,288.56,91.3,993.68,8.31,70.35,0.182489,0,0,18.477
9/25/2020,9:50,288.64,91.08,993.47,8.46,70.4,0.215471,0,0,19.0097
9/25/2020,10:00,288.71,90.86,993.27,8.61,70.44,0.248452,0,0,19.5121
9/25/2020,10:10,288.79,90.63,993.06,8.76,70.48,0.281433,0,0,19.9822
9/25/2020,10:20,288.87,90.41,992.86,8.9,70.52,0.314415,0,0,20.4183
9/25/2020,10:30,288.94,90.19,992.65,9.05,70.56,0.347396,0,0,20.8186
9/25/2020,10:40,289.01,90.01,992.46,9.14,71.22,0.383553,0,0,20.6162
9/25/2020,10:50,289.06,89.85,992.29,9.17,72.49,0.422885,0,0,19.8028
9/25/2020,11:00,289.12,89.7,992.12,9.21,73.75,0.462217,0,0,18.9453
9/25/2020,11:10,289.17,89.54,991.95,9.25,75.01,0.501549,0,0,18.0489
9/25/2020,11:20,289.22,89.39,991.78,9.3,76.25,0.540881,0,0,17.1189
9/25/2020,11:30,289.27,89.23,991.61,9.35,77.47,0.580213,0,0,16.1606
9/25/2020,11:40,289.31,89.22,991.48,9.32,79.11,0.597242,0,0,15.5821
9/25/2020,11:50,289.34,89.35,991.38,9.22,81.21,0.591967,0,0,15.3791
9/25/2020,12:00,289.36,89.47,991.28,9.13,83.35,0.586692,0,0,15.1475
9/25/2020,12:10,289.38,89.6,991.18,9.05,85.53,0.581417,0,0,14.8878
9/25/2020,12:20,289.4,89.72,991.09,8.98,87.74,0.576142,0,0,14.601
9/25/2020,12:30,289.43,89.85,990.99,8.93,89.99,0.570867,0,0,14.288
9/25/2020,12:40,289.44,90.02,990.9,8.77,92.09,0.562677,0,0,13.8054
9/25/2020,12:50,289.43,90.23,990.8,8.5,94.12,0.551572,0,0,13.1634
9/25/2020,13:00,289.43,90.45,990.71,8.23,96.29,0.540466,0,0,12.5113
9/25/2020,13:10,289.43,90.66,990.62,7.98,98.59,0.529361,0,0,11.8517
9/25/2020,13:20,289.43,90.88,990.53,7.74,101.04,0.518256,0,0,11.1873
9/25/2020,13:30,289.42,91.1,990.44,7.52,103.64,0.50715,0,0,10.5206
9/25/2020,13:40,289.41,91.29,990.35,7.22,106.14,0.497143,0,0,9.9856
9/25/2020,13:50,289.37,91.47,990.26,6.84,108.6,0.488235,0,0,9.57
9/25/2020,14:00,289.34,91.64,990.17,6.47,111.35,0.479326,0,0,9.1389
9/25/2020,14:10,289.31,91.82,990.08,6.12,114.43,0.470417,0,0,8.6932
9/25/2020,14:20,289.27,91.99,990,5.79,117.86,0.461508,0,0,8.2341
9/25/2020,14:30,289.24,92.17,989.91,5.49,121.7,0.4526,0,0,7.7624
9/25/2020,14:40,289.19,92.34,989.83,5.15,125.32,0.440463,0,0,7.2986
9/25/2020,14:50,289.13,92.49,989.76,4.78,128.79,0.425098,0,0,6.8399
9/25/2020,15:00,289.07,92.65,989.69,4.43,132.82,0.409734,0,0,6.3668
9/25/2020,15:10,289.01,92.81,989.63,4.1,137.52,0.394369,0,0,5.8803
9/25/2020,15:20,288.95,92.97,989.56,3.81,142.98,0.379004,0,0,5.3811
9/25/2020,15:30,288.89,93.13,989.49,3.56,149.28,0.363639,0,0,4.8704
9/25/2020,15:40,288.82,93.25,989.44,3.35,155.62,0.342717,0,0,4.4185
9/25/2020,15:50,288.74,93.34,989.42,3.16,161.9,0.316238,0,0,4.0008
9/25/2020,16:00,288.66,93.42,989.39,3.02,168.86,0.289758,0,0,3.5397
9/25/2020,16:10,288.58,93.51,989.37,2.93,176.37,0.263279,0,0,3.0354
9/25/2020,16:20,288.5,93.59,989.34,2.89,184.23,0.236799,0,0,2.4885
9/25/2020,16:30,288.42,93.67,989.32,2.9,192.15,0.21032,0,0,1.8996
9/25/2020,16:40,288.35,93.72,989.31,2.99,199.34,0.187912,0,0,1.1481
9/25/2020,16:50,288.27,93.73,989.31,3.14,205.49,0.169575,0,0,0.4318
9/25/2020,17:00,288.2,93.74,989.32,3.33,211.02,0.151238,0,0,0.0241
9/25/2020,17:10,288.13,93.75,989.33,3.53,215.94,0.132901,0,0,0
9/25/2020,17:20,288.06,93.76,989.34,3.77,220.28,0.114564,0,0,0
9/25/2020,17:30,287.99,93.77,989.34,4.02,224.1,0.096228,0,0,0
9/25/2020,17:40,287.92,93.76,989.35,4.28,227.03,0.082617,0,0,0
9/25/2020,17:50,287.86,93.72,989.35,4.55,229.23,0.073732,0,0,0
9/25/2020,18:00,287.81,93.69,989.36,4.83,231.17,0.064847,0,0,0
9/25/2020,18:10,287.75,93.65,989.36,5.11,232.91,0.055963,0,0,0
9/25/2020,18:20,287.69,93.61,989.37,5.39,234.46,0.047078,0,0,0
9/25/2020,18:30,287.63,93.57,989.37,5.68,235.85,0.038193,0,0,0
9/25/2020,18:40,287.58,93.52,989.37,5.9,237.2,0.031944,0,0,0
9/25/2020,18:50,287.52,93.46,989.35,6.05,238.56,0.028331,0,0,0
9/25/2020,19:00,287.46,93.39,989.34,6.21,239.85,0.024718,0,0,0
9/25/2020,19:10,287.4,93.32,989.32,6.37,241.08,0.021105,0,0,0
9/25/2020,19:20,287.34,93.25,989.3,6.53,242.24,0.017492,0,0,0
9/25/2020,19:30,287.28,93.18,989.29,6.7,243.35,0.013879,0,0,0
9/25/2020,19:40,287.23,93.14,989.3,6.79,244.18,0.011705,0,0,0
9/25/2020,19:50,287.2,93.14,989.36,6.81,244.77,0.010971,0,0,0
9/25/2020,20:00,287.16,93.14,989.41,6.83,245.36,0.010238,0,0,0
9/25/2020,20:10,287.13,93.14,989.46,6.85,245.94,0.009504,0,0,0
9/25/2020,20:20,287.1,93.14,989.51,6.87,246.52,0.00877,0,0,0
9/25/2020,20:30,287.06,93.14,989.56,6.9,247.1,0.008037,0,0,0
9/25/2020,20:40,287.04,93.12,989.64,6.91,247.17,0.007682,0,0,0
9/25/2020,20:50,287.03,93.08,989.74,6.9,246.73,0.007706,0,0,0
9/25/2020,21:00,287.02,93.05,989.83,6.89,246.3,0.007731,0,0,0
9/25/2020,21:10,287.01,93.01,989.93,6.89,245.86,0.007756,0,0,0
9/25/2020,21:20,286.99,92.97,990.03,6.88,245.43,0.00778,0,0,0
9/25/2020,21:30,286.98,92.93,990.13,6.88,244.99,0.007805,0,0,0
9/25/2020,21:40,286.96,92.94,990.22,6.87,244.57,0.007893,0,0,0
9/25/2020,21:50,286.93,92.98,990.31,6.87,244.15,0.008045,0,0,0
9/25/2020,22:00,286.91,93.03,990.4,6.87,243.74,0.008196,0,0,0
9/25/2020,22:10,286.88,93.08,990.48,6.87,243.32,0.008348,0,0,0
9/25/2020,22:20,286.85,93.12,990.57,6.87,242.91,0.0085,0,0,0
9/25/2020,22:30,286.82,93.17,990.66,6.87,242.49,0.008651,0,0,0
9/25/2020,22:40,286.78,93.21,990.74,6.86,242.33,0.008907,0,0,0
9/25/2020,22:50,286.73,93.24,990.81,6.85,242.43,0.009266,0,0,0
9/25/2020,23:00,286.67,93.28,990.88,6.83,242.54,0.009625,0,0,0
9/25/2020,23:10,286.62,93.31,990.95,6.81,242.64,0.009985,0,0,0
9/25/2020,23:20,286.56,93.35,991.02,6.8,242.74,0.010344,0,0,0
9/25/2020,23:30,286.51,93.38,991.09,6.78,242.84,0.010704,0,0,0
9/25/2020,23:40,286.44,93.37,991.16,6.74,243.22,0.010615,0,0,0
9/25/2020,23:50,286.35,93.32,991.22,6.68,243.89,0.010078,0,0,0
9/25/2020,24:00:00,286.26,93.27,991.29,6.63,244.56,0.009542,0,0,0
9/26/2020,0:10,286.17,93.21,991.35,6.57,245.25,0.009005,0,0,0
9/26/2020,0:20,286.08,93.15,991.42,6.52,245.95,0.008468,0,0,0
9/26/2020,0:30,285.99,93.09,991.48,6.46,246.66,0.007932,0,0,0
9/26/2020,0:40,285.9,93.05,991.54,6.39,247.32,0.007438,0,0,0
9/26/2020,0:50,285.8,93.04,991.6,6.28,247.93,0.006986,0,0,0
9/26/2020,1:00,285.71,93.02,991.66,6.18,248.55,0.006535,0,0,0
9/26/2020,1:10,285.61,93,991.72,6.07,249.2,0.006084,0,0,0
9/26/2020,1:20,285.52,92.97,991.78,5.97,249.87,0.005633,0,0,0
9/26/2020,1:30,285.42,92.94,991.84,5.87,250.57,0.005182,0,0,0
9/26/2020,1:40,285.34,92.91,991.91,5.78,251.16,0.004885,0,0,0
9/26/2020,1:50,285.27,92.87,991.99,5.69,251.65,0.004744,0,0,0
9/26/2020,2:00,285.19,92.82,992.08,5.6,252.16,0.004602,0,0,0
9/26/2020,2:10,285.12,92.77,992.16,5.52,252.68,0.00446,0,0,0
9/26/2020,2:20,285.05,92.72,992.24,5.43,253.22,0.004319,0,0,0
9/26/2020,2:30,284.97,92.67,992.32,5.35,253.78,0.004177,0,0,0
9/26/2020,2:40,284.92,92.59,992.38,5.24,254.49,0.003949,0,0,0
9/26/2020,2:50,284.87,92.48,992.42,5.11,255.38,0.003633,0,0,0
9/26/2020,3:00,284.83,92.37,992.46,4.98,256.32,0.003318,0,0,0
9/26/2020,3:10,284.79,92.26,992.51,4.86,257.31,0.003003,0,0,0
9/26/2020,3:20,284.75,92.15,992.55,4.73,258.35,0.002688,0,0,0
9/26/2020,3:30,284.71,92.03,992.59,4.61,259.45,0.002372,0,0,0
9/26/2020,3:40,284.66,91.92,992.64,4.48,260.29,0.002069,0,0,0
9/26/2020,3:50,284.6,91.82,992.7,4.35,260.87,0.001779,0,0,0
9/26/2020,4:00,284.54,91.71,992.76,4.22,261.49,0.001489,0,0,0
9/26/2020,4:10,284.49,91.61,992.82,4.08,262.14,0.001199,0,0,0
9/26/2020,4:20,284.43,91.49,992.88,3.95,262.84,0.000908,0,0,0
9/26/2020,4:30,284.37,91.38,992.94,3.82,263.59,0.000618,0,0,0
9/26/2020,4:40,284.34,91.22,993.01,3.7,264.58,0.000461,0,0,0
9/26/2020,4:50,284.34,91,993.09,3.6,265.84,0.000436,0,0,0
9/26/2020,5:00,284.34,90.78,993.18,3.5,267.17,0.000412,0,0,0
9/26/2020,5:10,284.35,90.56,993.27,3.4,268.58,0.000387,0,0,0.0172
9/26/2020,5:20,284.35,90.34,993.35,3.3,270.07,0.000362,0,0,0.6433
9/26/2020,5:30,284.35,90.12,993.44,3.2,271.65,0.000338,0,0,1.8709
9/26/2020,5:40,284.43,89.7,993.52,3.11,273.79,0.000313,0,0,3.3613
9/26/2020,5:50,284.6,89.1,993.59,3.03,276.54,0.000287,0,0,4.9722
9/26/2020,6:00,284.78,88.5,993.66,2.95,279.45,0.000261,0,0,6.7782
9/26/2020,6:10,284.95,87.9,993.73,2.88,282.5,0.000235,0,0,8.7735
9/26/2020,6:20,285.12,87.31,993.8,2.81,285.7,0.000209,0,0,10.9519
9/26/2020,6:30,285.29,86.72,993.87,2.76,289.03,0.000183,0,0,13.3061
9/26/2020,6:40,285.42,86.18,993.93,2.69,292.67,0.000164,0,0,15.173
9/26/2020,6:50,285.51,85.69,993.99,2.6,296.73,0.000153,0,0,16.3334
9/26/2020,7:00,285.6,85.21,994.04,2.52,301.06,0.000141,0,0,17.3709
9/26/2020,7:10,285.69,84.72,994.09,2.46,305.64,0.000129,0,0,18.2857
9/26/2020,7:20,285.78,84.24,994.14,2.42,310.42,0.000118,0,0,19.0782
9/26/2020,7:30,285.87,83.77,994.19,2.39,315.34,0.000106,0,0,19.7493
9/26/2020,7:40,285.99,83.14,994.25,2.35,320.36,0.000099,0,0,22.1912
9/26/2020,7:50,286.15,82.35,994.31,2.3,325.59,0.000097,0,0,26.7252
9/26/2020,8:00,286.3,81.58,994.37,2.27,331.01,0.000095,0,0,31.5488
9/26/2020,8:10,286.45,80.81,994.43,2.26,336.52,0.000092,0,0,36.6389
9/26/2020,8:20,286.61,80.06,994.49,2.27,342.02,0.00009,0,0,41.9711
9/26/2020,8:30,286.76,79.31,994.55,2.3,347.42,0.000087,0,0,47.5203
9/26/2020,8:40,286.93,78.46,994.6,2.34,352.2,0.000087,0,0,52.3582
9/26/2020,8:50,287.12,77.51,994.64,2.38,356.39,0.000089,0,0,56.3703
9/26/2020,9:00,287.31,76.58,994.68,2.44,0.43,0.000092,0,0,60.4106
9/26/2020,9:10,287.5,75.66,994.72,2.5,4.27,0.000094,0,0,64.4616
9/26/2020,9:20,287.68,74.75,994.77,2.57,7.91,0.000096,0,0,68.5059
9/26/2020,9:30,287.87,73.85,994.81,2.66,11.33,0.000098,0,0,72.5257
9/26/2020,9:40,288.04,73.02,994.83,2.77,13.76,0.000097,0,0,74.6045
9/26/2020,9:50,288.19,72.24,994.83,2.91,15.26,0.000092,0,0,74.6305
9/26/2020,10:00,288.34,71.47,994.83,3.04,16.62,0.000088,0,0,74.4719
9/26/2020,10:10,288.5,70.72,994.84,3.18,17.87,0.000083,0,0,74.1339
9/26/2020,10:20,288.65,69.97,994.84,3.32,19.01,0.000078,0,0,73.6221
9/26/2020,10:30,288.8,69.23,994.84,3.46,20.06,0.000074,0,0,72.9424
9/26/2020,10:40,288.93,68.66,994.84,3.6,20.87,0.00007,0,0,72.1125
